date,crop,price_per_quintal,mandi,state
2024-09-18,Rice,3058.94,Delhi,Delhi
2024-09-19,Rice,3058.54,Delhi,Delhi
2024-09-20,Rice,3025.69,Delhi,Delhi
2024-09-21,Rice,3075.57,Delhi,Delhi
2024-09-22,Rice,3080.0,Delhi,Delhi
2024-09-23,Rice,3057.04,Delhi,Delhi
2024-09-24,Rice,3078.95,Delhi,Delhi
2024-09-25,Rice,3080.0,Delhi,Delhi
2024-09-26,Rice,3070.2,Delhi,Delhi
2024-09-27,Rice,3035.66,Delhi,Delhi
2024-09-28,Rice,3057.4,Delhi,Delhi
2024-09-29,Rice,3064.03,Delhi,Delhi
2024-09-30,Rice,3080.0,Delhi,Delhi
2024-10-01,Rice,3080.0,Delhi,Delhi
2024-10-02,Rice,3080.0,Delhi,Delhi
2024-10-03,Rice,3080.0,Delhi,Delhi
2024-10-04,Rice,3080.0,Delhi,Delhi
2024-10-05,Rice,3080.0,Delhi,Delhi
2024-10-06,Rice,3072.35,Delhi,Delhi
2024-10-07,Rice,3037.42,Delhi,Delhi
2024-10-08,Rice,2992.35,Delhi,Delhi
2024-10-09,Rice,3019.61,Delhi,Delhi
2024-10-10,Rice,3033.7,Delhi,Delhi
2024-10-11,Rice,3056.24,Delhi,Delhi
2024-10-12,Rice,3029.45,Delhi,Delhi
2024-10-13,Rice,2995.24,Delhi,Delhi
2024-10-14,Rice,2949.39,Delhi,Delhi
2024-10-15,Rice,2936.92,Delhi,Delhi
2024-10-16,Rice,2947.68,Delhi,Delhi
2024-10-17,Rice,2939.26,Delhi,Delhi
2024-10-18,Rice,2935.26,Delhi,Delhi
2024-10-19,Rice,2976.43,Delhi,Delhi
2024-10-20,Rice,2963.61,Delhi,Delhi
2024-10-21,Rice,2967.05,Delhi,Delhi
2024-10-22,Rice,2996.88,Delhi,Delhi
2024-10-23,Rice,2988.75,Delhi,Delhi
2024-10-24,Rice,3002.87,Delhi,Delhi
2024-10-25,Rice,3040.85,Delhi,Delhi
2024-10-26,Rice,3080.0,Delhi,Delhi
2024-10-27,Rice,3046.31,Delhi,Delhi
2024-10-28,Rice,3080.0,Delhi,Delhi
2024-10-29,Rice,3080.0,Delhi,Delhi
2024-10-30,Rice,3057.6,Delhi,Delhi
2024-10-31,Rice,3055.62,Delhi,Delhi
2024-11-01,Rice,3080.0,Delhi,Delhi
2024-11-02,Rice,3080.0,Delhi,Delhi
2024-11-03,Rice,3064.76,Delhi,Delhi
2024-11-04,Rice,3080.0,Delhi,Delhi
2024-11-05,Rice,3055.76,Delhi,Delhi
2024-11-06,Rice,3015.16,Delhi,Delhi
2024-11-07,Rice,2980.37,Delhi,Delhi
2024-11-08,Rice,2945.9,Delhi,Delhi
2024-11-09,Rice,2914.15,Delhi,Delhi
2024-11-10,Rice,2881.48,Delhi,Delhi
2024-11-11,Rice,2896.88,Delhi,Delhi
2024-11-12,Rice,2868.51,Delhi,Delhi
2024-11-13,Rice,2855.92,Delhi,Delhi
2024-11-14,Rice,2895.28,Delhi,Delhi
2024-11-15,Rice,2894.82,Delhi,Delhi
2024-11-16,Rice,2912.84,Delhi,Delhi
2024-11-17,Rice,2883.4,Delhi,Delhi
2024-11-18,Rice,2856.16,Delhi,Delhi
2024-11-19,Rice,2814.91,Delhi,Delhi
2024-11-20,Rice,2786.15,Delhi,Delhi
2024-11-21,Rice,2767.76,Delhi,Delhi
2024-11-22,Rice,2740.22,Delhi,Delhi
2024-11-23,Rice,2704.97,Delhi,Delhi
2024-11-24,Rice,2673.02,Delhi,Delhi
2024-11-25,Rice,2671.43,Delhi,Delhi
2024-11-26,Rice,2647.43,Delhi,Delhi
2024-11-27,Rice,2637.43,Delhi,Delhi
2024-11-28,Rice,2639.57,Delhi,Delhi
2024-11-29,Rice,2657.99,Delhi,Delhi
2024-11-30,Rice,2619.47,Delhi,Delhi
2024-12-01,Rice,2647.16,Delhi,Delhi
2024-12-02,Rice,2660.17,Delhi,Delhi
2024-12-03,Rice,2625.35,Delhi,Delhi
2024-12-04,Rice,2659.52,Delhi,Delhi
2024-12-05,Rice,2698.29,Delhi,Delhi
2024-12-06,Rice,2661.12,Delhi,Delhi
2024-12-07,Rice,2643.4,Delhi,Delhi
2024-12-08,Rice,2671.94,Delhi,Delhi
2024-12-09,Rice,2695.68,Delhi,Delhi
2024-12-10,Rice,2669.52,Delhi,Delhi
2024-12-11,Rice,2645.8,Delhi,Delhi
2024-12-12,Rice,2636.35,Delhi,Delhi
2024-12-13,Rice,2636.85,Delhi,Delhi
2024-12-14,Rice,2648.97,Delhi,Delhi
2024-12-15,Rice,2639.37,Delhi,Delhi
2024-12-16,Rice,2637.96,Delhi,Delhi
2024-12-17,Rice,2661.33,Delhi,Delhi
2024-12-18,Rice,2622.53,Delhi,Delhi
2024-12-19,Rice,2602.95,Delhi,Delhi
2024-12-20,Rice,2623.08,Delhi,Delhi
2024-12-21,Rice,2659.1,Delhi,Delhi
2024-12-22,Rice,2661.98,Delhi,Delhi
2024-12-23,Rice,2666.66,Delhi,Delhi
2024-12-24,Rice,2633.98,Delhi,Delhi
2024-12-25,Rice,2631.26,Delhi,Delhi
2024-12-26,Rice,2635.92,Delhi,Delhi
2024-12-27,Rice,2615.38,Delhi,Delhi
2024-12-28,Rice,2597.31,Delhi,Delhi
2024-12-29,Rice,2588.62,Delhi,Delhi
2024-12-30,Rice,2549.46,Delhi,Delhi
2024-12-31,Rice,2536.28,Delhi,Delhi
2025-01-01,Rice,2515.94,Delhi,Delhi
2025-01-02,Rice,2505.39,Delhi,Delhi
2025-01-03,Rice,2477.71,Delhi,Delhi
2025-01-04,Rice,2513.36,Delhi,Delhi
2025-01-05,Rice,2524.89,Delhi,Delhi
2025-01-06,Rice,2543.6,Delhi,Delhi
2025-01-07,Rice,2571.69,Delhi,Delhi
2025-01-08,Rice,2575.42,Delhi,Delhi
2025-01-09,Rice,2544.17,Delhi,Delhi
2025-01-10,Rice,2551.1,Delhi,Delhi
2025-01-11,Rice,2562.24,Delhi,Delhi
2025-01-12,Rice,2586.84,Delhi,Delhi
2025-01-13,Rice,2584.88,Delhi,Delhi
2025-01-14,Rice,2556.99,Delhi,Delhi
2025-01-15,Rice,2542.58,Delhi,Delhi
2025-01-16,Rice,2534.91,Delhi,Delhi
2025-01-17,Rice,2550.92,Delhi,Delhi
2025-01-18,Rice,2560.7,Delhi,Delhi
2025-01-19,Rice,2552.38,Delhi,Delhi
2025-01-20,Rice,2597.19,Delhi,Delhi
2025-01-21,Rice,2610.15,Delhi,Delhi
2025-01-22,Rice,2591.43,Delhi,Delhi
2025-01-23,Rice,2561.26,Delhi,Delhi
2025-01-24,Rice,2535.77,Delhi,Delhi
2025-01-25,Rice,2518.31,Delhi,Delhi
2025-01-26,Rice,2493.89,Delhi,Delhi
2025-01-27,Rice,2471.84,Delhi,Delhi
2025-01-28,Rice,2458.01,Delhi,Delhi
2025-01-29,Rice,2435.21,Delhi,Delhi
2025-01-30,Rice,2470.74,Delhi,Delhi
2025-01-31,Rice,2440.22,Delhi,Delhi
2025-02-01,Rice,2445.86,Delhi,Delhi
2025-02-02,Rice,2442.3,Delhi,Delhi
2025-02-03,Rice,2484.84,Delhi,Delhi
2025-02-04,Rice,2456.75,Delhi,Delhi
2025-02-05,Rice,2452.16,Delhi,Delhi
2025-02-06,Rice,2493.82,Delhi,Delhi
2025-02-07,Rice,2527.64,Delhi,Delhi
2025-02-08,Rice,2557.88,Delhi,Delhi
2025-02-09,Rice,2541.28,Delhi,Delhi
2025-02-10,Rice,2517.5,Delhi,Delhi
2025-02-11,Rice,2535.28,Delhi,Delhi
2025-02-12,Rice,2575.01,Delhi,Delhi
2025-02-13,Rice,2583.7,Delhi,Delhi
2025-02-14,Rice,2593.68,Delhi,Delhi
2025-02-15,Rice,2578.74,Delhi,Delhi
2025-02-16,Rice,2605.54,Delhi,Delhi
2025-02-17,Rice,2582.54,Delhi,Delhi
2025-02-18,Rice,2571.38,Delhi,Delhi
2025-02-19,Rice,2568.91,Delhi,Delhi
2025-02-20,Rice,2573.41,Delhi,Delhi
2025-02-21,Rice,2555.4,Delhi,Delhi
2025-02-22,Rice,2526.75,Delhi,Delhi
2025-02-23,Rice,2539.76,Delhi,Delhi
2025-02-24,Rice,2525.86,Delhi,Delhi
2025-02-25,Rice,2536.42,Delhi,Delhi
2025-02-26,Rice,2511.29,Delhi,Delhi
2025-02-27,Rice,2513.5,Delhi,Delhi
2025-02-28,Rice,2519.97,Delhi,Delhi
2025-03-01,Rice,2486.48,Delhi,Delhi
2025-03-02,Rice,2476.8,Delhi,Delhi
2025-03-03,Rice,2450.64,Delhi,Delhi
2025-03-04,Rice,2419.0,Delhi,Delhi
2025-03-05,Rice,2461.74,Delhi,Delhi
2025-03-06,Rice,2451.0,Delhi,Delhi
2025-03-07,Rice,2479.74,Delhi,Delhi
2025-03-08,Rice,2463.39,Delhi,Delhi
2025-03-09,Rice,2481.84,Delhi,Delhi
2025-03-10,Rice,2506.87,Delhi,Delhi
2025-03-11,Rice,2518.54,Delhi,Delhi
2025-03-12,Rice,2519.96,Delhi,Delhi
2025-03-13,Rice,2516.41,Delhi,Delhi
2025-03-14,Rice,2507.63,Delhi,Delhi
2025-03-15,Rice,2546.94,Delhi,Delhi
2025-03-16,Rice,2578.55,Delhi,Delhi
2025-03-17,Rice,2621.98,Delhi,Delhi
2025-03-18,Rice,2593.41,Delhi,Delhi
2025-03-19,Rice,2617.06,Delhi,Delhi
2025-03-20,Rice,2658.84,Delhi,Delhi
2025-03-21,Rice,2634.86,Delhi,Delhi
2025-03-22,Rice,2601.12,Delhi,Delhi
2025-03-23,Rice,2625.72,Delhi,Delhi
2025-03-24,Rice,2636.11,Delhi,Delhi
2025-03-25,Rice,2669.8,Delhi,Delhi
2025-03-26,Rice,2642.07,Delhi,Delhi
2025-03-27,Rice,2671.77,Delhi,Delhi
2025-03-28,Rice,2649.47,Delhi,Delhi
2025-03-29,Rice,2624.04,Delhi,Delhi
2025-03-30,Rice,2598.9,Delhi,Delhi
2025-03-31,Rice,2629.78,Delhi,Delhi
2025-04-01,Rice,2648.06,Delhi,Delhi
2025-04-02,Rice,2654.05,Delhi,Delhi
2025-04-03,Rice,2645.67,Delhi,Delhi
2025-04-04,Rice,2682.57,Delhi,Delhi
2025-04-05,Rice,2677.07,Delhi,Delhi
2025-04-06,Rice,2709.05,Delhi,Delhi
2025-04-07,Rice,2707.68,Delhi,Delhi
2025-04-08,Rice,2700.74,Delhi,Delhi
2025-04-09,Rice,2701.47,Delhi,Delhi
2025-04-10,Rice,2687.81,Delhi,Delhi
2025-04-11,Rice,2713.81,Delhi,Delhi
2025-04-12,Rice,2718.12,Delhi,Delhi
2025-04-13,Rice,2698.18,Delhi,Delhi
2025-04-14,Rice,2737.8,Delhi,Delhi
2025-04-15,Rice,2731.42,Delhi,Delhi
2025-04-16,Rice,2739.44,Delhi,Delhi
2025-04-17,Rice,2780.3,Delhi,Delhi
2025-04-18,Rice,2795.87,Delhi,Delhi
2025-04-19,Rice,2764.72,Delhi,Delhi
2025-04-20,Rice,2808.99,Delhi,Delhi
2025-04-21,Rice,2825.04,Delhi,Delhi
2025-04-22,Rice,2813.89,Delhi,Delhi
2025-04-23,Rice,2784.61,Delhi,Delhi
2025-04-24,Rice,2815.81,Delhi,Delhi
2025-04-25,Rice,2831.19,Delhi,Delhi
2025-04-26,Rice,2838.56,Delhi,Delhi
2025-04-27,Rice,2879.72,Delhi,Delhi
2025-04-28,Rice,2911.46,Delhi,Delhi
2025-04-29,Rice,2882.36,Delhi,Delhi
2025-04-30,Rice,2868.78,Delhi,Delhi
2025-05-01,Rice,2849.27,Delhi,Delhi
2025-05-02,Rice,2876.48,Delhi,Delhi
2025-05-03,Rice,2836.52,Delhi,Delhi
2025-05-04,Rice,2847.32,Delhi,Delhi
2025-05-05,Rice,2876.25,Delhi,Delhi
2025-05-06,Rice,2916.32,Delhi,Delhi
2025-05-07,Rice,2905.5,Delhi,Delhi
2025-05-08,Rice,2940.66,Delhi,Delhi
2025-05-09,Rice,2907.29,Delhi,Delhi
2025-05-10,Rice,2944.89,Delhi,Delhi
2025-05-11,Rice,2913.1,Delhi,Delhi
2025-05-12,Rice,2907.6,Delhi,Delhi
2025-05-13,Rice,2940.48,Delhi,Delhi
2025-05-14,Rice,2910.92,Delhi,Delhi
2025-05-15,Rice,2889.28,Delhi,Delhi
2025-05-16,Rice,2914.81,Delhi,Delhi
2025-05-17,Rice,2940.35,Delhi,Delhi
2025-05-18,Rice,2958.45,Delhi,Delhi
2025-05-19,Rice,2981.82,Delhi,Delhi
2025-05-20,Rice,2990.5,Delhi,Delhi
2025-05-21,Rice,2970.49,Delhi,Delhi
2025-05-22,Rice,2959.82,Delhi,Delhi
2025-05-23,Rice,2933.16,Delhi,Delhi
2025-05-24,Rice,2977.1,Delhi,Delhi
2025-05-25,Rice,2989.76,Delhi,Delhi
2025-05-26,Rice,2984.46,Delhi,Delhi
2025-05-27,Rice,2985.19,Delhi,Delhi
2025-05-28,Rice,3033.73,Delhi,Delhi
2025-05-29,Rice,3003.58,Delhi,Delhi
2025-05-30,Rice,3016.63,Delhi,Delhi
2025-05-31,Rice,3021.74,Delhi,Delhi
2025-06-01,Rice,3039.82,Delhi,Delhi
2025-06-02,Rice,2998.44,Delhi,Delhi
2025-06-03,Rice,3042.19,Delhi,Delhi
2025-06-04,Rice,3080.0,Delhi,Delhi
2025-06-05,Rice,3080.0,Delhi,Delhi
2025-06-06,Rice,3080.0,Delhi,Delhi
2025-06-07,Rice,3080.0,Delhi,Delhi
2025-06-08,Rice,3080.0,Delhi,Delhi
2025-06-09,Rice,3051.74,Delhi,Delhi
2025-06-10,Rice,3066.46,Delhi,Delhi
2025-06-11,Rice,3080.0,Delhi,Delhi
2025-06-12,Rice,3079.37,Delhi,Delhi
2025-06-13,Rice,3080.0,Delhi,Delhi
2025-06-14,Rice,3080.0,Delhi,Delhi
2025-06-15,Rice,3080.0,Delhi,Delhi
2025-06-16,Rice,3080.0,Delhi,Delhi
2025-06-17,Rice,3047.75,Delhi,Delhi
2025-06-18,Rice,3080.0,Delhi,Delhi
2025-06-19,Rice,3080.0,Delhi,Delhi
2025-06-20,Rice,3048.91,Delhi,Delhi
2025-06-21,Rice,3080.0,Delhi,Delhi
2025-06-22,Rice,3080.0,Delhi,Delhi
2025-06-23,Rice,3080.0,Delhi,Delhi
2025-06-24,Rice,3080.0,Delhi,Delhi
2025-06-25,Rice,3076.81,Delhi,Delhi
2025-06-26,Rice,3038.65,Delhi,Delhi
2025-06-27,Rice,3029.1,Delhi,Delhi
2025-06-28,Rice,3066.37,Delhi,Delhi
2025-06-29,Rice,3023.26,Delhi,Delhi
2025-06-30,Rice,3013.6,Delhi,Delhi
2025-07-01,Rice,3010.39,Delhi,Delhi
2025-07-02,Rice,3021.04,Delhi,Delhi
2025-07-03,Rice,3069.88,Delhi,Delhi
2025-07-04,Rice,3061.37,Delhi,Delhi
2025-07-05,Rice,3052.94,Delhi,Delhi
2025-07-06,Rice,3080.0,Delhi,Delhi
2025-07-07,Rice,3080.0,Delhi,Delhi
2025-07-08,Rice,3059.07,Delhi,Delhi
2025-07-09,Rice,3061.31,Delhi,Delhi
2025-07-10,Rice,3032.04,Delhi,Delhi
2025-07-11,Rice,3006.61,Delhi,Delhi
2025-07-12,Rice,3013.37,Delhi,Delhi
2025-07-13,Rice,3012.24,Delhi,Delhi
2025-07-14,Rice,3060.44,Delhi,Delhi
2025-07-15,Rice,3053.57,Delhi,Delhi
2025-07-16,Rice,3068.73,Delhi,Delhi
2025-07-17,Rice,3080.0,Delhi,Delhi
2025-07-18,Rice,3037.56,Delhi,Delhi
2025-07-19,Rice,3060.96,Delhi,Delhi
2025-07-20,Rice,3035.45,Delhi,Delhi
2025-07-21,Rice,3080.0,Delhi,Delhi
2025-07-22,Rice,3051.35,Delhi,Delhi
2025-07-23,Rice,3049.77,Delhi,Delhi
2025-07-24,Rice,3015.02,Delhi,Delhi
2025-07-25,Rice,3071.44,Delhi,Delhi
2025-07-26,Rice,3078.73,Delhi,Delhi
2025-07-27,Rice,3080.0,Delhi,Delhi
2025-07-28,Rice,3043.05,Delhi,Delhi
2025-07-29,Rice,3075.17,Delhi,Delhi
2025-07-30,Rice,3052.79,Delhi,Delhi
2025-07-31,Rice,3080.0,Delhi,Delhi
2025-08-01,Rice,3057.09,Delhi,Delhi
2025-08-02,Rice,3032.9,Delhi,Delhi
2025-08-03,Rice,2993.46,Delhi,Delhi
2025-08-04,Rice,2997.58,Delhi,Delhi
2025-08-05,Rice,3010.9,Delhi,Delhi
2025-08-06,Rice,2974.64,Delhi,Delhi
2025-08-07,Rice,3008.56,Delhi,Delhi
2025-08-08,Rice,3010.84,Delhi,Delhi
2025-08-09,Rice,3020.19,Delhi,Delhi
2025-08-10,Rice,3021.24,Delhi,Delhi
2025-08-11,Rice,3018.29,Delhi,Delhi
2025-08-12,Rice,3031.18,Delhi,Delhi
2025-08-13,Rice,3003.64,Delhi,Delhi
2025-08-14,Rice,2979.0,Delhi,Delhi
2025-08-15,Rice,3021.45,Delhi,Delhi
2025-08-16,Rice,3072.92,Delhi,Delhi
2025-08-17,Rice,3067.13,Delhi,Delhi
2025-08-18,Rice,3050.97,Delhi,Delhi
2025-08-19,Rice,3072.5,Delhi,Delhi
2025-08-20,Rice,3070.31,Delhi,Delhi
2025-08-21,Rice,3029.25,Delhi,Delhi
2025-08-22,Rice,3001.82,Delhi,Delhi
2025-08-23,Rice,3030.14,Delhi,Delhi
2025-08-24,Rice,3053.01,Delhi,Delhi
2025-08-25,Rice,3012.36,Delhi,Delhi
2025-08-26,Rice,2991.63,Delhi,Delhi
2025-08-27,Rice,2971.94,Delhi,Delhi
2025-08-28,Rice,2995.65,Delhi,Delhi
2025-08-29,Rice,2955.03,Delhi,Delhi
2025-08-30,Rice,2923.19,Delhi,Delhi
2025-08-31,Rice,2958.87,Delhi,Delhi
2025-09-01,Rice,2931.92,Delhi,Delhi
2025-09-02,Rice,2951.1,Delhi,Delhi
2025-09-03,Rice,2930.03,Delhi,Delhi
2025-09-04,Rice,2895.69,Delhi,Delhi
2025-09-05,Rice,2875.49,Delhi,Delhi
2025-09-06,Rice,2900.9,Delhi,Delhi
2025-09-07,Rice,2939.3,Delhi,Delhi
2025-09-08,Rice,2975.74,Delhi,Delhi
2025-09-09,Rice,2970.11,Delhi,Delhi
2025-09-10,Rice,2991.04,Delhi,Delhi
2025-09-11,Rice,2966.4,Delhi,Delhi
2025-09-12,Rice,2950.61,Delhi,Delhi
2025-09-13,Rice,2993.62,Delhi,Delhi
2025-09-14,Rice,2950.0,Delhi,Delhi
2025-09-15,Rice,2914.08,Delhi,Delhi
2025-09-16,Rice,2890.36,Delhi,Delhi
2025-09-17,Rice,2849.53,Delhi,Delhi
2025-09-18,Rice,2823.85,Delhi,Delhi
2025-09-19,Rice,2835.82,Delhi,Delhi
2025-09-20,Rice,2832.73,Delhi,Delhi
2025-09-21,Rice,2873.68,Delhi,Delhi
2025-09-22,Rice,2908.1,Delhi,Delhi
2025-09-23,Rice,2897.28,Delhi,Delhi
2025-09-24,Rice,2878.62,Delhi,Delhi
2025-09-25,Rice,2871.51,Delhi,Delhi
2025-09-26,Rice,2884.37,Delhi,Delhi
2025-09-27,Rice,2866.62,Delhi,Delhi
2025-09-28,Rice,2882.67,Delhi,Delhi
2025-09-29,Rice,2878.38,Delhi,Delhi
2025-09-30,Rice,2887.64,Delhi,Delhi
2025-10-01,Rice,2883.57,Delhi,Delhi
2025-10-02,Rice,2866.04,Delhi,Delhi
2025-10-03,Rice,2910.43,Delhi,Delhi
2025-10-04,Rice,2937.76,Delhi,Delhi
2025-10-05,Rice,2904.95,Delhi,Delhi
2025-10-06,Rice,2942.28,Delhi,Delhi
2025-10-07,Rice,2943.11,Delhi,Delhi
2025-10-08,Rice,2983.46,Delhi,Delhi
2025-10-09,Rice,3015.04,Delhi,Delhi
2025-10-10,Rice,3009.71,Delhi,Delhi
2025-10-11,Rice,2964.43,Delhi,Delhi
2025-10-12,Rice,2943.89,Delhi,Delhi
2025-10-13,Rice,2949.98,Delhi,Delhi
2025-10-14,Rice,2965.03,Delhi,Delhi
2025-10-15,Rice,2943.43,Delhi,Delhi
2025-10-16,Rice,2910.49,Delhi,Delhi
2025-10-17,Rice,2944.66,Delhi,Delhi
2025-10-18,Rice,2993.75,Delhi,Delhi
2025-10-19,Rice,2998.38,Delhi,Delhi
2025-10-20,Rice,2968.02,Delhi,Delhi
2025-10-21,Rice,2947.81,Delhi,Delhi
2025-10-22,Rice,2903.05,Delhi,Delhi
2025-10-23,Rice,2944.74,Delhi,Delhi
2025-10-24,Rice,2909.68,Delhi,Delhi
2025-10-25,Rice,2919.06,Delhi,Delhi
2025-10-26,Rice,2899.35,Delhi,Delhi
2025-10-27,Rice,2906.56,Delhi,Delhi
2025-10-28,Rice,2923.1,Delhi,Delhi
2025-10-29,Rice,2956.92,Delhi,Delhi
2025-10-30,Rice,2930.37,Delhi,Delhi
2025-10-31,Rice,2885.16,Delhi,Delhi
2025-11-01,Rice,2852.64,Delhi,Delhi
2025-11-02,Rice,2892.26,Delhi,Delhi
2025-11-03,Rice,2929.93,Delhi,Delhi
2025-11-04,Rice,2941.39,Delhi,Delhi
2025-11-05,Rice,2953.2,Delhi,Delhi
2025-11-06,Rice,2971.33,Delhi,Delhi
2025-11-07,Rice,2941.6,Delhi,Delhi
2025-11-08,Rice,2983.85,Delhi,Delhi
2025-11-09,Rice,2977.95,Delhi,Delhi
2025-11-10,Rice,2968.55,Delhi,Delhi
2025-11-11,Rice,2972.48,Delhi,Delhi
2025-11-12,Rice,2930.15,Delhi,Delhi
2025-11-13,Rice,2899.96,Delhi,Delhi
2025-11-14,Rice,2924.74,Delhi,Delhi
2025-11-15,Rice,2886.55,Delhi,Delhi
2025-11-16,Rice,2898.39,Delhi,Delhi
2025-11-17,Rice,2876.08,Delhi,Delhi
2025-11-18,Rice,2867.59,Delhi,Delhi
2025-11-19,Rice,2849.61,Delhi,Delhi
2025-11-20,Rice,2838.04,Delhi,Delhi
2025-11-21,Rice,2860.52,Delhi,Delhi
2025-11-22,Rice,2843.39,Delhi,Delhi
2025-11-23,Rice,2851.6,Delhi,Delhi
2025-11-24,Rice,2851.34,Delhi,Delhi
2025-11-25,Rice,2868.72,Delhi,Delhi
2025-11-26,Rice,2912.05,Delhi,Delhi
2025-11-27,Rice,2936.41,Delhi,Delhi
2025-11-28,Rice,2910.86,Delhi,Delhi
2025-11-29,Rice,2867.9,Delhi,Delhi
2025-11-30,Rice,2847.42,Delhi,Delhi
2025-12-01,Rice,2858.34,Delhi,Delhi
2025-12-02,Rice,2818.06,Delhi,Delhi
2025-12-03,Rice,2819.69,Delhi,Delhi
2025-12-04,Rice,2830.67,Delhi,Delhi
2025-12-05,Rice,2817.17,Delhi,Delhi
2025-12-06,Rice,2844.31,Delhi,Delhi
2025-12-07,Rice,2809.4,Delhi,Delhi
2025-12-08,Rice,2772.0,Delhi,Delhi
2025-12-09,Rice,2794.8,Delhi,Delhi
2025-12-10,Rice,2796.34,Delhi,Delhi
2025-12-11,Rice,2815.66,Delhi,Delhi
2025-12-12,Rice,2811.58,Delhi,Delhi
2025-12-13,Rice,2790.03,Delhi,Delhi
2025-12-14,Rice,2821.34,Delhi,Delhi
2025-12-15,Rice,2851.17,Delhi,Delhi
2025-12-16,Rice,2871.46,Delhi,Delhi
2025-12-17,Rice,2851.89,Delhi,Delhi
2025-12-18,Rice,2862.37,Delhi,Delhi
2025-12-19,Rice,2851.25,Delhi,Delhi
2025-12-20,Rice,2814.85,Delhi,Delhi
2025-12-21,Rice,2855.55,Delhi,Delhi
2025-12-22,Rice,2823.34,Delhi,Delhi
2025-12-23,Rice,2867.23,Delhi,Delhi
2025-12-24,Rice,2864.13,Delhi,Delhi
2025-12-25,Rice,2836.4,Delhi,Delhi
2025-12-26,Rice,2842.3,Delhi,Delhi
2025-12-27,Rice,2879.24,Delhi,Delhi
2025-12-28,Rice,2903.3,Delhi,Delhi
2025-12-29,Rice,2934.67,Delhi,Delhi
2025-12-30,Rice,2952.09,Delhi,Delhi
2025-12-31,Rice,2972.87,Delhi,Delhi
2026-01-01,Rice,3011.58,Delhi,Delhi
2026-01-02,Rice,2991.22,Delhi,Delhi
2026-01-03,Rice,2994.67,Delhi,Delhi
2026-01-04,Rice,2971.61,Delhi,Delhi
2026-01-05,Rice,3023.89,Delhi,Delhi
2026-01-06,Rice,3072.73,Delhi,Delhi
2026-01-07,Rice,3030.64,Delhi,Delhi
2026-01-08,Rice,3055.75,Delhi,Delhi
2026-01-09,Rice,3080.0,Delhi,Delhi
2026-01-10,Rice,3052.15,Delhi,Delhi
2026-01-11,Rice,3063.58,Delhi,Delhi
2026-01-12,Rice,3080.0,Delhi,Delhi
2026-01-13,Rice,3037.25,Delhi,Delhi
2026-01-14,Rice,3061.59,Delhi,Delhi
2026-01-15,Rice,3045.71,Delhi,Delhi
2026-01-16,Rice,3080.0,Delhi,Delhi
2026-01-17,Rice,3080.0,Delhi,Delhi
2026-01-18,Rice,3080.0,Delhi,Delhi
2026-01-19,Rice,3080.0,Delhi,Delhi
2026-01-20,Rice,3080.0,Delhi,Delhi
2026-01-21,Rice,3080.0,Delhi,Delhi
2026-01-22,Rice,3066.23,Delhi,Delhi
2026-01-23,Rice,3080.0,Delhi,Delhi
2026-01-24,Rice,3037.56,Delhi,Delhi
2026-01-25,Rice,3051.77,Delhi,Delhi
2026-01-26,Rice,3029.16,Delhi,Delhi
2026-01-27,Rice,2995.77,Delhi,Delhi
2026-01-28,Rice,2958.44,Delhi,Delhi
2026-01-29,Rice,2982.04,Delhi,Delhi
2026-01-30,Rice,2970.76,Delhi,Delhi
2026-01-31,Rice,2997.25,Delhi,Delhi
2026-02-01,Rice,2958.75,Delhi,Delhi
2026-02-02,Rice,2945.16,Delhi,Delhi
2026-02-03,Rice,2953.41,Delhi,Delhi
2026-02-04,Rice,2986.18,Delhi,Delhi
2026-02-05,Rice,2972.8,Delhi,Delhi
2026-02-06,Rice,2989.61,Delhi,Delhi
2026-02-07,Rice,3032.17,Delhi,Delhi
2026-02-08,Rice,3048.31,Delhi,Delhi
2026-02-09,Rice,3026.02,Delhi,Delhi
2026-02-10,Rice,2983.07,Delhi,Delhi
2026-02-11,Rice,3023.98,Delhi,Delhi
2026-02-12,Rice,2980.74,Delhi,Delhi
2026-02-13,Rice,3022.07,Delhi,Delhi
2026-02-14,Rice,3029.49,Delhi,Delhi
2026-02-15,Rice,3077.92,Delhi,Delhi
2026-02-16,Rice,3080.0,Delhi,Delhi
2026-02-17,Rice,3080.0,Delhi,Delhi
2026-02-18,Rice,3069.45,Delhi,Delhi
2026-02-19,Rice,3080.0,Delhi,Delhi
2026-02-20,Rice,3074.65,Delhi,Delhi
2026-02-21,Rice,3077.22,Delhi,Delhi
2026-02-22,Rice,3080.0,Delhi,Delhi
2026-02-23,Rice,3080.0,Delhi,Delhi
2026-02-24,Rice,3080.0,Delhi,Delhi
2026-02-25,Rice,3080.0,Delhi,Delhi
2026-02-26,Rice,3076.26,Delhi,Delhi
2026-02-27,Rice,3072.89,Delhi,Delhi
2026-02-28,Rice,3080.0,Delhi,Delhi
2026-03-01,Rice,3058.07,Delhi,Delhi
2026-03-02,Rice,3023.35,Delhi,Delhi
2026-03-03,Rice,3013.38,Delhi,Delhi
2026-03-04,Rice,2996.74,Delhi,Delhi
2026-03-05,Rice,2981.09,Delhi,Delhi
2026-03-06,Rice,2959.36,Delhi,Delhi
2026-03-07,Rice,2919.08,Delhi,Delhi
2026-03-08,Rice,2877.01,Delhi,Delhi
